Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
829.2990675366761,-4998992.649,-156.5079548,70374.54223013451,1.0600706560887726E7,-326313.5622
-1224.84741,-4841819.071,-40.3290053,65025.708703995006,1.0576479962815143E7,-327943.9342
884.8516883708824,-4708176.914,-96.4587824,64805.716455319554,1.069378516181528E7,-352778.7324
-527.9726185,-4261294.429,-346.1158985,61779.32424192562,1.0517572239072524E7,-368277.3961
850.5756811415027,-3921755.61,-320.4350244,59849.720615969316,1.0549959102008644E7,-390686.7429
765.4692856293436,-4426219.327,-289.6180039,57275.864184065635,1.0424620736403987E7,-363111.1647
419.9501203730737,-4178382.3,-303.3997462,57241.29366731856,1.0289465189945988E7,-367103.2512
-510.3570841,-3795241.615,-192.377997,-236.0622211,466812.3564763342,210.44986956955717
-1043.518841,-2192708.527,246.23472339850423,-153.8152106,118030.01132759338,53.96021387
-638.8656177,-170.0394529,208.69128523591024,-137.4010063,-916.4813794,-131.9370001
-593.4206975,-125.4128318,-133.4947919,-86.25487109,48154.45291064791,-132.9655458
517.9763259538631,-36.0896944,-118.5743011,-69.44405948,49384.88016844451,-201.1238247
28.35463869853494,-65.95266188,-144.4205812,-49.83658229,48419.66253341159,-145.5432938
-540.6536779,113.84870508299127,-104.4669166,-181.93903,47325.665138673125,-126.7828504
5.605663038600013,-122.6984578,-65.85998861,-21.33563947,49263.75051209159,-56.7110597
-624.0887009,-247.3804376,-139.0669002,-97.79940285,50606.38170167575,2.358347771807061
-534.9233084,-120.4325567,-81.76475852,-19.46260042,51400.74219660184,-124.1742435
-463.9571318,-100.9660876,-36.86254633,-46.11564993,51011.84805113583,-286.9972245
2294.147633828755,-3431894.668,-11.66330837,53347.5159,2437039.963,-283396.9998
245.54570292610208,-4752539.661,-87.80295991,61672.46862,9224921.715061624,-314099.1358
1770.2445493400742,-4109450.292,-152.4693839,57747.26441,7855895.342351807,-265113.9258
-1986.958156,-4025361.34,-244.5439618,57806.976792221656,7955732.416395651,-249008.0526
1198.296795561641,-3955598.708,-48.12739906,58309.80345772716,7641813.632493914,-245676.844
1602.3928745914698,-4146061.719,-175.8142946,58507.79433784861,6409345.989576123,-257713.4843
1764.4876716545066,-3940995.681,-101.6117713,53708.92356934399,5492326.484428594,-290069.4856
-382.2730354,-213.3711686,147.86147110949355,-180.9553766,180970.5463036967,-194.4815334
639.7994285270379,-1826593.251,-136.1999637,-136.5116276,138676.97709821654,-70.62330072
-348.904316,-154.8826916,-125.9294466,-10.91451813,983.2866611571699,-7064.675175
-737.5550589,-159.8733474,-84.28806311,-47.75298466,2544.9738582020864,-152.9806447
405.9690980468967,-120.0062284,-155.527327,-67.55185495,212.15894416977176,-151.5985104
163.11348572366876,-136.0772391,-21.93017283,-69.24670007,49.28342567261302,55.550333040839405
250.77200393647013,-216.3471564,-126.3397938,-173.9974881,12.690627598502074,5.897549159092365
86.99262445699576,98.02062345528088,-95.88247115,-149.4091778,36.226866695941176,87.72854378246794
379.8111142323718,-138.9819372,-13.81831,-183.812069,7.7574337862388845,90.50958004525958
1084.671271,-132.1551662,-21.37543164,-67.22501604,23381.41060105326,-124.2034283
722.6507995356644,-3728039.593,-1010.126174,242.04903766482207,206943.41183375363,-246750.3492
-1562.115923,-1724994.464,-92.51178914,65852.22845,9653213.160760945,-281035.2853
-2226.62483,-2587753.149,-252.4949833,67454.99849481392,8496737.752453722,-317755.7567
2014.7397242924608,-2156027.86,57.02797484130212,65035.13377873444,8380325.952164771,-287003.278
-2658.868747,-2182534.825,-200.6123273,68910.05425229375,8383640.711868889,-319812.1807
-2307.247744,-2272506.381,-59.16285609,68837.77629096748,8111798.873497594,-298107.327
-1332.477248,-2336317.17,-278.4865717,68831.48814,8071890.02,-337951
-975.2321439,-2267592.629,-35.50721579,60424.82881561184,6352988.580534489,-334344.6913
-1864.551343,-1890057.842,-325.7357054,50805.08948285937,6727089.317804819,-337917.4381
-682.2676969,-399.6262784,95.42131910370033,-607.7623919,213305.9350247432,259.8577555833317
759.6593326,-434780.5962,-53.30926531,61.11250906635617,53841.197644562715,-357.8080535
-362.6545401,-178.8013018,-102.177847,-59.0540537,4829.234562154967,-136.7003258
437.72482188871777,-20.56889307,-71.6148774,-153.6580767,95061.16852293674,-39.75645039
680.8669586,-167.8005428,-91.24520188,-95.99308621,89555.48589883081,-184.1155386
605.4172706183299,-23.2126746,-108.7861455,-111.0097419,64890.82065738546,-209.4199756
452.1303291179133,-260.0525936,-116.4412361,-98.83403522,54511.87361678646,-132.2657578
493.5161933906917,2.1662450088370653,-103.5738441,-95.96825884,49236.97334,-175.4738476
-1120.003174,205.1491636022646,-104.3411626,-130.6989332,1689.667003861461,163.47411279737918
-654.146544,-118.0469237,-36.15335101,-111.6172218,126682.52827014541,-170.6263194
3641.974736933567,-4391130.669,-445.9788303,68944.62477,4093846.25,-300217.4194
164.79015985558914,-3886389.742,-91.42441902,50493.96555056804,6660914.264047588,-301686.7862
-1362.031082,-4154782.142,-237.3697718,54610.872495735304,6431786.717950853,-228598.1053
934.4086808517532,-3805346.077,-125.9623489,53774.920529384486,6278780.360172736,-271357.0034
847.5247621715972,-3833721.758,-15.05665719,52938.96856303367,6061510.988869741,-258156.2867
-1417.955053,-3837943.617,-217.2089244,53947.76954030905,5579667.573072321,-272742.4962
-1019.775019,-3787697.763,-98.02339603,51760.46622109809,5217424.546733472,-261131.9079
747.4558334,-3685407.083,-26.05007753,51933.31165921192,5553273.810524838,-283769.3529
-1534.737648,-3647342.126,-108.9579609,49727.15104,5144873.7062237775,-261185.5763
-1394.211231,-3612045.498,-245.1562891,36600.187056181196,3887669.9125416926,-258370.9908
-1055.961149,627.8704325374878,303.5185812197376,56.07479009387979,171445.88858755585,40.58505241799121
-1248.379048,-418412.6812,8.471949719943135,-219.1860495,12892.809059130264,-226.4618117
322.4279537976517,-191.0789671,-43.10454776,-48.94405997,-543.7191029,-43.6277615
-583.7905277,-29.95363173,-113.8704081,-94.84223773,719.8092740176264,14.072930804080217
233.4217579,-68.28430892,-117.6402862,-104.1744185,-685.5561718,-134.1977261
150.32630509705137,-130.5363701,-58.01772927,-80.29446939,1005.8168225378622,-135.4792183
-540.7597991,-130.7834464,-113.0963264,-22.52357113,27.939009360765304,-6.464493273
78.50850784882512,-249.006854,-114.9670997,-95.93054676,902.4609274470616,-147.237411
160.99380039092256,-84.67990842,-138.1420221,-101.2837838,151.67033164282947,36.925089275206005
605.0193528387169,111.13571614188542,-113.6912817,-131.153364,7.855619474,10.909459968803958
217.84897606492154,-72.08941802,-139.5677233,-93.36612172,-282.6006071,-131.5136375
-727.3146993,-211.8070442,-115.9778839,-93.8381523,17.899225471202122,17.632259150615504
221.16515391885318,-136.4862636,-85.91847876,-130.78504,277.4417532090837,-211.6005253
570.9025127211826,-3449404.503,-94.40230298,61804.46253831177,2554982.509216233,-239789.3539
161.13971339463848,-3635368.949,-157.7088312,55097.98951240484,3071252.1583722695,-181478.1085
171.68780390105218,-3827008.53,-98.89179306,53404.08421114921,3062199.1905909344,-223539.2259
196.54585424383657,-3521727.744,-192.0855462,50123.129232332765,3035550.5357320313,-228933.5709
-881.8220202,-3352235.042,-13.32114476,50754.80931727634,2962489.910599496,-192619.0449
313.0365640344622,-3194438.81,-89.22957423,42844.68850742621,2037820.157,-187962.7243
-721.7434969,-1518890.209,-198.8301971,18680.64044586445,563346.7602261895,-127269.6502
334.84372486091473,-195.4252879,-119.1171647,11387.429721347278,69655.70075788141,-37.66983146
887.0536375347506,-2072215.741,-75.03746825,139.9968626255665,91701.39968398251,45.11053439981884
-145.1716462,-128.6781104,-100.5831018,-133.0263996,1255.7658752639732,-10.78869076
-36.0720567,-38.12512765,-124.7587279,-308.5889393,735.9896978638385,-139.2096332
10.189949777975281,-57.47871874,-117.2664965,154.53488075116113,155.39348877135672,-130.5988124
-104.7872338,-159.4241831,-24.27252334,193.3312510545723,-909.0860832,-131.7823495
-14.56730307,-132.7109136,-196.9109885,67.6744226,96.99597942630453,-18.69569557
-14.37629665,-122.4112398,-98.11579233,-433.8466458,-704.3122429,-133.952832
-7.422933804,-122.0499697,-110.2467561,-424.1672036,-570.6100055,-146.4490591
-59.63018093,-148.9431789,-40.50813049,128.28724058567857,-824.231169,-130.2677046
-314.3524172,-124.3041051,-198.4097998,65.64110250798754,53.50385310877462,-51.41064882
29.42377396738532,-126.8454567,-113.7717061,-394.0949114,-423.2136674,-11.28182361
-42.40993189,-163.7185964,-205.2275658,-128.6907606,-896.271775,-137.1465007
-346.3044491,-111.6360993,62.191567357574726,52.43243514825141,11268.261957604054,-136.5963316
50.52528607703803,-113.495744,-9.766036367,-130.2595856,31902.603789322053,-130.2932003
-85.01857048,-108.9078831,-96.92551625,-154.9245753,17.173718737640083,-250.5216622
2910.558620158983,-3910128.379,104.83459431554016,11579.446861906818,262803.5605335435,-172142.0045
-907.6351321,-3057958.833,-84.2222622,51119.35748860434,8751493.688370291,-263480.1976
-233.5093086,-3151460.102,-101.0805155,52907.54211974024,7316674.9482670715,-167197.1895
-1233.549056,-3004183.266,-229.3456452,43429.22535461891,6390857.367649628,-200415.3481
-1261.590626,-3020793.489,-205.7302203,47564.98959488652,6926507.877787696,-203159.4842
-1160.327826,-3061765.253,-206.7720766,46336.20351455718,7164433.499354347,-201716.9668
-372.722449,-2893933.548,-11.65051371,47665.55707167407,4505306.453472356,-219527.0176
-1088.008699,-3035119.809,-163.6501582,51521.62025013304,4381498.369460741,-252299.0023
109.47895523756333,-1795726.074,-185.2056333,45735.953445717765,2356966.4367739945,-158065.7211
1497.28332,332.2236840103448,16.69713810629143,-210.0879916,190813.96436606953,-138.0891679
2263.4266140282216,-1560277.16,-116.8506676,-44.12947768,197724.7582517172,-136.8915431
-177.6383462,-1625679.706,-139.4735897,-91.85417992,201282.16140447438,-124.6979094
49.08472651804639,56.737491761113866,-38.91793024,-242.0678787,228326.08489098362,-136.2608624
117.34227887453477,-296.055093,-98.65198314,-309.3054693,12946.36159456049,-336.9754141
-243.2800899,-260.668568,-275.5437805,-126.4899441,62301.186382086715,0.8386729614935963
153.18088654520258,-108.4808643,-16.3946221,-115.6392202,2675.539532904521,-209.8124736
-34.90741085,69.72801571662134,-154.458055,-64.68573152,21.698881368303066,23.721021871494354
158.95101833889944,-247.4011991,-106.7410894,-240.5311095,184.37548041764592,-141.5545655
153.2578192794993,-59.34943573,-53.16121358,63.08297001616279,122.36957625287968,-381.8343392
-73.05141416,-2967225.893,-106.4895815,53360.08861966271,9815782.039012106,-233371.8312
881.1641009535963,-1711775.602,-21.94296749,41870.45804689789,5618556.857,-167965.4042
216.46945903725842,-1468367.775,-69.2999451,39733.43847,5571889.994572608,-134955.2527
245.2538769186702,-1551972.175,-67.66678738,44434.88225844066,4871629.612242974,-165285.0203
606.7703088833083,-1354242.144,-152.0764073,44736.58111599256,3747796.1911144215,-138259.6118
-809.7680936,-1397843.758,-17.00694432,43240.66669485838,4189220.5050957184,-153318.8293
604.3826254841891,-1363170.161,-113.9928718,42021.30568926846,4107489.3666145443,-141761.9094
572.9187276,-1105712.846,-158.7378929,37995.53757333857,3602440.081645873,-142718.0093
225.33027212524837,-181.7219207,-17.99213793,19190.698480313324,3304459.6049696454,-59478.0421
1560.1846076360598,-180.2408498,-89.23140186,-0.333122733,189245.6460677736,-12.86523876
551.9074318361469,-762298.1158,-175.0173682,-124.6891899,46920.19878921305,-55.62078485
16.66843265385166,-207.0316329,-103.6242919,-83.26744219,521.6784826404136,-45.27491698
203.89452086215027,-30.54190625,-82.21348848,-257.0835927,4291.926690284458,-22.56700668
142.78134513734386,-128.658732,-172.3048858,-125.7416722,460.10609037216847,-221.184876
-42.77603981,-45.33462364,-172.1897288,-209.0069163,-304.4422937,-137.8845314
112.43964318468238,-128.4601017,-90.65344522,-213.6172239,-311.6336026,-108.4286623
34.91006167210146,-197.7991551,-131.4887602,-24.70144351,-474.394373,-131.8279704
-45.55101561,-31.00975358,-168.3796405,-24.23946931,-234.2887752,-139.2264082
-18.12755533,-725.7249951,-438.1831608,-38.20867085,183112.6332252102,-138826.5624
253.92901467855657,-1924800.678,-174.7304016,56141.357433616555,9078800.465,-188804.7598
-841.470801,-1586784.251,-183.5450573,52429.85375062088,7448388.172899674,-155167.2616
679.1160025315347,-1111734.055,-96.08983704,55226.83935903217,7564800.437050885,-143905.5636
492.08363047693797,-1347528.916,-56.62858574,48504.64953866779,6785359.694803322,-199221.0661
872.3563042981232,-1209872.368,-7.969285114,43683.78454723067,4786838.374437973,-178636.6888
-799.2359669,-1118585.763,-208.3165875,44698.8701,4967003.867491223,-179173.4338
282.26240998711773,-941964.5198,-100.5787882,44199.183933739994,4664560.572019401,-180558.9266
673.1203741781993,-207.5437769,-91.65381092,10.012571827801128,185101.7180796714,-230.9034189
-919.2019628,-432420.593,-107.8535003,-50.14141911,83090.9565,-257.4759363
206.41480424970888,-14.11861937,-99.50703709,-54.54116806,-632.3226549,-162.125532
-631.8618524,-222.8666375,-100.091391,-141.9893152,2958.4742204529166,-131.71995
115.84602260782677,-159.0878276,-117.0974239,-128.4032052,2952.4813827987623,-136.2709259
399.09799167126573,-143.5455732,-102.0980625,-66.98617155,251.91514468940846,24.049787035616227
-632.0210195,-135.0065757,-85.82251757,-32.93211785,33.02647474592188,-57.42560772
370.02174778242204,-146.6731266,-135.334493,-25.77309833,239.07532750504447,-199.6511153
318.4485403729338,-142.4908306,-129.6901852,347.9572524359661,264.3724397189987,-159.0291536
47.21175904473225,-160.8471189,-105.1851584,351.0685006909062,251.80039653654796,-53.22553517
-14.72382673,-2732953.55,-131.3873162,8.309241284,52127.52375864327,-227.2568638
-931.856514,-2470582.484,-185.5017367,59167.756792631975,5133653.342036413,-152785.4253
754.4861069334081,-1729908.342,-190.6991473,65349.40535729014,4806601.6898527015,-125998.2218
236.4195720469387,-1610592.127,-96.39882996,61339.346890196226,4493320.716557341,-147189.8009
196.3071035760688,-1678001.617,-66.50795019,57756.69305382788,4958078.229900033,-141174.837
-801.0399394,-1777385.615,-188.2224529,56188.49709855668,4947240.552076494,-155304.804
-804.1969502,-1571281.36,-184.5704663,59362.60359929978,5213216.852180427,-160558.2504
181.45063268116985,-1509339.413,-85.01644915,59752.29363982467,5180065.544241174,-175976.4115
-599.1775752,-16.32638729,-124.2387154,-24.93400418,222486.33446609264,-44.3859229
-6.826020318,-1071.070703,-122.9235977,-153.4758006,187256.56121331238,-101.476534
47.32583273536443,-225.6280724,-87.74447078,-4.956004883,94302.51455019602,-128.4632169
-31.69735422,-98.03273578,-25.36373199,-35.86737727,1475.330251299304,-68.45482757
-271.3535279,-106.2086649,-113.5085,21.125080894157296,5910.863504623192,-127.9214333
-255.5685184,-289.1688057,-93.68579779,39.99056833789076,4770.199482854735,-170.0795097
232.30752918020764,-68.95079235,-88.79912182,-177.2218731,5388.601259,-134.1172146
-52.61845583,-90.13011312,-42.73258955,-254.1891834,16456.58669402729,-97.11583751
-4.478165514,-86.59630426,-49.23414191,222.6586959492002,15958.04167116118,-65.30913356
-129.8880451,-263.0285815,-108.059953,-11.03079498,15685.180133082944,-179.442449
43.82925174300726,12.187696463529685,-93.5357339,-143.9472015,15102.478537452262,-157.811398
-11.78967645,-184.1580723,-130.2138554,-132.7938389,17230.546309359095,-158.5360133
530.6838935709844,-276.4066731,-94.28669322,-170.311122,30774.179117534895,-152.6284006
1238.9664078311162,-2426427.205,547.9711540871317,41439.91292,495462.83790613076,-180914.5141
444.91432139518633,-1651079.34,-67.71156867,59987.995537336086,3637249.001368314,-182363.7438
527.9513677319164,-1347321.323,-7.146774392,55390.256149595814,2843654.8938685753,-173356.4083
-891.6909702,-1557162.759,-196.8744308,52828.97601150669,3357119.5679433355,-196265.582
-527.8134514,-1657584.975,-205.6388313,57451.853695633086,3696921.6339763245,-183531.1763
270.3507073827959,-1492383.244,-39.35020902,59896.860280909445,4198018.116703373,-221288.2349
326.6196097,-1339569.878,-28.32388886,61043.93260674086,4436453.522892865,-210395.5491
705.0087569,-1417360.788,-18.96727642,59598.30192400045,4128017.590894665,-229463.6187
-741.056912,-100.9914181,-128.4911351,71.07478939606519,220140.22062901696,107.27968726489372
117.10086265835437,-1788043.869,285.0210189,-188.2903849,201345.91347372075,-49.23009912
-363.7953065,-40.1342633,-105.0367392,-98.3698303,-716.7950187,-63.33657609
-248.4825188,-59.15288192,-158.3915189,-83.21558759,-680.9660192,-1.31503831
23.621788133817894,-170.8907187,-150.4999098,-96.25078565,658.9126303090839,9.812473649475075
-323.0089697,-59.12727587,-151.2904441,-76.48994407,-677.4595897,-7.40044902
177.73650759405172,-76.89044114,-113.6428451,-99.62727844,-946.470652,-66.11761608
-575.9377926,-124.4487515,-69.13086995,-126.5150846,-556.6353905,-142.8796673
-54.62673302,-224.0362712,-126.9996369,-69.63167741,-1009.420135,-190.8953666
163.99161456759023,-113.6999105,-63.62547697,-97.53434953,-916.8256522,-134.4526838
164.5195404,-135.9602734,-117.0380191,-123.2658714,-505.5566928,-131.7551759
-279.2964351,-30.34812243,-200.19193,-100.1249183,75996.55288394977,-27.5286001
1974.1496366717608,-2591975.008,838.9509010897983,65585.10368199082,7078877.352683955,-174859.3064
-423.499762,-1665336.42,-215.8289177,65852.22845,6450530.000257638,-171769.6361
-1163.193069,-1391338.123,-151.0409432,61062.78990184121,6520275.401823796,-218366.2974
197.44786993596426,-1678693.762,-66.52531328,60295.97896898451,6697635.919795769,-163235.2934
-1249.360677,-1563183.968,-10.03837687,58583.21994543927,6766616.412496535,-183360.0873
-1105.783342,-1094985.479,-177.8431761,57696.98424069468,6699930.646391945,-186282.0248
941.2002036714616,-147.7140309,-353.0890166,-362.8535565,236524.67637368658,171.93464622883948
-491.839534,-1266692.845,-14.27343855,-123.9091762,197.38103549661773,-287.7016979
756.3431547501804,-304.671604,-59.96709815,-132.6021388,-7.252512186,14.995471061723173
379.5457964411983,-169.0587623,-141.8205112,-78.56599658,-415.6143273,-132.2982984
335.42737687577846,-139.6885605,-101.9787973,-113.0628538,263.49264725659054,-135.8851355
263.4000174512424,-113.9898957,-48.51397829,-85.2916401,-996.5803465,-129.1630049
770.7486619793759,-132.0561978,-82.72984697,-110.6888745,276.4089348976227,-139.6591639
-136.3055131,-123.731054,-65.6634978,-76.64362029,37.297906079783516,-50.32037397
175.8263844376153,-110.6311857,-49.80259093,-84.83500941,-986.9918968,-158.5729152
433.32092356098127,-137.8261496,-120.785963,-103.5320553,358.05070265902583,-156.2145674
-698.2119177,-138.4324195,-77.65764848,-109.3991204,20.85607841038843,-329.4273575
-887.4197307,-174.4134582,-152.4154657,-99.87167191,617.7283772776574,21.48680276324826
90.36451374543056,-108.3161461,-49.79254089,-112.1455058,-947.4651926,-148.4350358
-2463.744948,-3384832.581,511.03090127649267,66254.49121151361,5882748.215288259,-191615.989
1235.9686231080223,-1654401.334,-217.6932949,57093.590098401626,5673001.7621046845,-182571.7355
709.6248387877057,-1379295.831,-109.1001651,49252.60674923488,5898431.398271219,-183806.2612
-587.5046233,-1313824.171,-37.28020409,49431.740334255985,5678994.398631063,-252708.2734
-603.2896475,-1611976.291,-6.653261871,47335.57584428239,5863240.024116081,-225253.472
-1163.56442,-1602425.495,-200.0365576,46358.20131030043,5772455.685922443,-197580.6255
186.09328167667414,-1557854.904,-204.6152487,46955.310878496944,5716608.5253659105,-212066.18
-1019.377101,-1363446.994,-217.3003133,34214.896429659515,5027951.193587467,-221325.1376
-674.2823618,-1398259.07,-43.12739754,-68.48523082,2748408.200741602,-50282.83288
-557.9508486,-368.994388,-150.3427162,-103.2690132,180664.52767389666,-20.36297802
-269.1807673,-145.0093442,-61.57557974,-308.9723466,69826.56152191214,-16.11593635
300.6207929711992,-160.4872319,-98.55291524,-49.55059693,29847.21381122697,35.88513182338928
380.1559861258942,-157.9922497,-175.0849992,-77.06631102,91617.24492,-176.4601282
-677.8372904,-129.3210605,-105.7012433,-127.3384657,45424.55828472887,-145.9290804
61.476625459889945,20.465085794293167,-99.68957227,-70.07290906,35476.58277,-49.04223384
138.37746153639412,-115.904215,-42.12209369,-125.2020749,79122.98451083964,-130.2670342
-200.037141,-88.27669703,-71.72546087,-207.4827148,6847.773764093313,-133.6408455
144.12903757871007,-85.84054253,33.13837293977877,18.648648535489524,174761.02517975937,-154083.7031
184.84639409102405,-1762436.516,-22.98482387,32282.148730249577,7472996.529611564,-220640.7817
1805.3960934988968,-1851854.531,-98.08444523,16128.472761574756,6017393.977123414,-206463.8586
-997.4372519,-1394175.691,-199.8446378,13664.298939866107,5087114.041572636,-184805.9609
1278.1503818471735,-1645127.371,-183.1657886,14013.13656915545,5430741.347725973,-197124.3831
-1083.684384,-1459785.83,-47.92816364,20356.94608140119,5244965.904510172,-192320.4668
277.38101032384577,-1545604.893,-98.27865104,15848.773486171478,5306040.792727691,-188952.3555
-865.5329569,151.75445053525675,-100.091391,-132.2533013,594725.8244214533,-4.411416798
432.4720126620913,57.98325590944625,68.15939686335093,-135.8076688,182424.1021799318,-147.8513205
166.2227227693428,-141.5578944,-65.83896773,-162.7875572,-939.6109038,-136.4688509
-96.23016923,-127.9258092,-54.69566423,-97.95392844,-740.358055,-135.9287452
