Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
-94.2625291,-163.4237688,-100.5002396,10.07338092639007,-82.48407868,-107.4355337
-72.86700605,-115.2099772,-105.1030189,98.8767226,-102.2160665,-105.3814163
-116.6121968,-104.9068975,-90.8708672,-7.256085584,-99.54872176,-142.27333
-56.93745817,-99.7756783,-103.4553187,76402.40237223056,10083.275924164154,-49.74800539
-110.8881103,-458058.7654,-96.78725447,317908.88013503305,8852.070938068638,-82.06096749
-51.7540214,-562970.9615,-95.99604712,175459.38206869585,2305.4748928055014,-105.1900963
13.629518303553517,-613049.8456,-103.3570914,174508.21898961155,-255.3597522,-97.34369019
-222.2853126,-634286.8266,-92.91926224,164960.24424907172,1240.7815727052832,-73.74565711
-47.32127775,-591853.6054,-102.7118272,163420.25563190036,3083.8579234049926,-79.64573992
-96.13244677,-495686.6695,-100.0640752,157224.03960274954,2971.316887,-105.7709059
-46.50812553,-504503.1522,-97.54512054,106983.98228430381,-56.76217098,-71.95527591
-125.9584394,-69.18198158,-90.33620886,-618.8694773,-97.59605856,-69.50579695
-126.3856519,-110.168491,-103.263656,-268.0677663,-110.4281881,-104.6794052
-96.32296338,-71.4644961,-98.96288535,-231.7148355,-97.5948318,-108.5932377
-138.8395011,-105.8588952,-107.2869751,-762.6596857,-90.95930701,-111.587807
-123.1386157,-106.7032829,-112.1516134,-387.2271045,-107.4354759,-105.3535257
-110.4679256,-104.5589207,-90.68758996,187.0912306861267,-105.9962588,-66.7940496
-79.77044212,-105.1045047,-91.70060696,30.12048519935589,-105.5023462,-110.4765866
-68.53911137,-107.4632728,-91.72156993,304.0583535409216,-105.1042106,-111.3245586
-110.9215739,-110.3517431,-89.290648,425.0566350536209,-102.3084708,-72.11576906
-72.42640907,-113.8162379,-104.8141272,-664.1271936,-105.2770594,-110.1673441
-89.48611797,-134.2886236,-95.33141669,45.049369675110654,-90.3595992,-117.4110689
-61.07349508,-117.0292691,-95.91319295,23.072746211498345,-63.42672548,-106.5934336
-94.57630138,-77.33978157,-104.4455756,-590.2889828,-48.50609512,-124.7966929
-76.26016403,-81.30313133,-246.3803689,-554.2168613,1608.5587552228635,-106.1266331
