Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
-121.6511386,3628510.5549306665,-139.034121,137.13319073680793,-199.3018561,-151.0054307
-70.6701926,3924244.4304932463,-70.63638796,-419.7641525,-20.61477205,-41.68345337
-70.21842522,4122135.963991882,-43.32511923,-698.8390309,-48.47182078,-62.89515615
-47.21057044,4234782.194984008,-254.6078628,-589.6700134,-57.39312953,-155.809835
-54.08421583,4107294.1405136627,-144.1833164,-566.8799829,-27.40960026,-51.55010466
-152.9864616,3395645.3045598953,-144.0366149,-463.4976035,-37.97933232,-50.76437424
-209.5279619,3500756.1279264875,24.233484626450412,189.31347131196415,-136.6938225,-83.30129342
-25.1231411,82291.44581142526,-31.98368933,152.17114627815457,-156.4938539,-156.9464789
-86.18698397,28264.348376375445,-211.4851957,-319.005407,-124.0631964,-189.7351394
22.48993714850645,37341.48741574038,-22.3791959,-456.1934543,-159.5677077,-124.6841817
-65.37562833,27188.502818420886,32.34750537370839,310.53115429603747,-61.96236928,-84.1572072
-28.51915426,16999.744746309163,16.800164824940687,328.64064914404025,52.23506753216088,-56.90833654
-24.78959606,4412.691508925598,20.477951610361657,101.4535102342186,-45.05983369,-50.14494013
-72.17046091,3039.7800375169772,28.099052948790664,346.3570850428424,-131.7194034,-77.354144
-142.1651134,-10.03539007,49.20927596328736,60.243175284622154,-40.58532965,18.57073254053049
-131.314212,-329.3754942,-310.63287,-507.2310343,-67.044644,-131.2721214
-138.5706651,-353.8798147,-267.8696091,-510.4122866,-81.15754102,-138.4383005
-234.3147455,-186.4329963,-233.9260055,-314.8185497,-140.9336702,-224.0800025
-48.4715847,856.0832674432861,70.43687159982393,360.8099787120134,-142.8356951,-79.4199322
-48.48565663,-259.7861233,-235.0174577,-531.6665373,-190.0380419,-143.7812741
-143.6358285,-174.9210355,200.2670017455645,332.04132761932306,-151.8502864,-3262.760901
23.164077260799385,-23.05438458,380.03403993340225,385.1449232338456,-154.4796044,-125.8009887
-161.2435623,-155.341171,401.70171164674696,476.05817532268173,-156.8057604,-118.5097028
-162.6537553,-172.1353251,415.33022603574443,519.9012988462875,-156.5098865,-131.1576944
21.051594074927042,213725.77510482626,257.6416515231038,340.83554459439915,-150.27911,15.272179102968813
-221.5160334,1646701.3952550208,-383.4404275,-492.019385,-54.71717348,-204.9401875
-79.97297708,4053635.027250467,-215.3668963,-542.9929844,-48.71667794,-72.76028296
-84.014974,4250385.201513693,-73.50291884,-526.4923843,37.91373934,-57.05632901
-56.01514206,4293769.035818413,-48.78678583,-660.0054806,-33.57187758,-75.92914777
-172.3660867,4270935.482536117,-187.3514611,-341.2743359,-121.7574436,-145.6288882
-144.252259,1376579.1557522411,-445.5975087,-550.4799413,-36.96783213,-77.94611218
-151.6593033,95150.60064936025,-247.1261298,-503.4189877,-62.34131534,-122.6382269
-70.90944977,49993.235274408915,-183.5651211,-187.328822,-151.6141705,-247.4642963
